serialNumber,lnNumber,familyType,Type,firstFlight,planeAge,testRegistration,enginesType,enginesNumber,registration,deliveryDate,operator,remark,status
55068,5065,Boeing 717,717-23S,Unknown,18.9,,BMW RR BR715,2,N988AT,22/02/2015,Delta Air Lines,,Active
55069,5019,Boeing 717,717-231,26/03/2000,20,,BMW RR BR715,2,N402TW,11/04/2000,TWA,,Transferred
55069,5019,Boeing 717,717-231,26/03/2000,20,,BMW RR BR715,2,N935AT,18/07/2003,airTran,lsd from BCC,Transferred
55069,5019,Boeing 717,717-231,26/03/2000,20,,BMW RR BR715,2,N935AT,10/10/2013,Delta Air Lines,Lsd From Bcc,Active
55070,5022,Boeing 717,717-231,10/05/2000,19.9,,BMW RR BR715,2,N403TW,15/05/2000,TWA,,Transferred
55070,5022,Boeing 717,717-231,10/05/2000,19.9,,BMW RR BR715,2,N934AT,30/06/2003,airTran,lsd from BCC,Transferred
55070,5022,Boeing 717,717-231,10/05/2000,19.9,,BMW RR BR715,2,N934AT,30/12/2013,Delta Air Lines,,Active
55071,5024,Boeing 717,717-231,02/06/2000,19.9,,BMW RR BR715,2,N2404A,08/06/2000,TWA,,Transferred
55071,5024,Boeing 717,717-231,02/06/2000,19.9,,BMW RR BR715,2,N2404A,02/12/2001,American Airlines,,Transferred
55071,5024,Boeing 717,717-231,02/06/2000,19.9,,BMW RR BR715,2,N933AT,16/06/2003,airTran,lsd from BCC,Transferred
55071,5024,Boeing 717,717-231,02/06/2000,19.9,,BMW RR BR715,2,N933AT,26/11/2013,Delta Air Lines,,Active
55072,5025,Boeing 717,717-231,Unknown,19.8,,BMW RR BR715,2,N405TW,15/06/2000,TWA,,Transferred
55072,5025,Boeing 717,717-231,Unknown,19.8,,BMW RR BR715,2,N405TW,02/12/2001,American Airlines,,Transferred
55072,5025,Boeing 717,717-231,Unknown,19.8,,BMW RR BR715,2,N930AT,05/11/2003,airTran,Stored 12/2014,Transferred
55072,5025,Boeing 717,717-231,Unknown,19.8,,BMW RR BR715,2,N930AT,11/05/2015,Delta Air Lines,,Active
55073,5028,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N406TW,12/07/2000,TWA,,Transferred
55073,5028,Boeing 717,717-231,Unknown,19.7,,BMW RR BR715,2,N406TW,02/12/2001,American Airlines,,Transferred
